id,userName,text,profileUrl,avatarUrl,date,sentiment_score,sentiment_label
32501031073,elrey.ro,😂😂😂😂😂😂,https://www.instagram.com/elrey.ro/,https://instagram.fkul3-5.fna.fbcdn.net/v/t51.2885-19/323597012_559494902429486_8990043773500361526_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-5.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=opow6g1Pc8IQ7kNvwGUrP7Y&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfP6ehtSEXDOLNRfaIlGk9TQmA1tYoY8rgwZOVcmurxTpQ&oe=684B7B42&_nc_sid=0985b0,2025/06/05 19:33:43,0.9468,Positive
70807716192,lynting2025,😂😂😂😂,https://www.instagram.com/lynting2025/,https://instagram.fkul3-3.fna.fbcdn.net/v/t51.2885-19/466487996_935131418490407_1126207306943831902_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-3.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=L3vhT1OYNmkQ7kNvwFkR3RN&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfMD6o4dUESSXRkfrxnh5p13AbBpPkKVD-giHmUVOLzqSw&oe=684B6C6C&_nc_sid=0985b0,2025/06/05 21:18:01,0.891,Positive
1493840893,b_p.7,😂😂😂,https://www.instagram.com/b_p.7/,https://instagram.fkul3-4.fna.fbcdn.net/v/t51.2885-19/448525840_3827317830813113_235586205200218073_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-4.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=qXr0jWO6iTUQ7kNvwGSoKOa&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfPkENmlDDdukcJb1rM-pZy6BCNWygBmjNIfD-FDEyrtwA&oe=684B4C49&_nc_sid=0985b0,2025/06/06 02:01:33,0.8271,Positive
32020408269,_istiyak__ahmd,😂😂😂,https://www.instagram.com/_istiyak__ahmd/,https://instagram.fkul3-4.fna.fbcdn.net/v/t51.2885-19/491893437_18064443938064270_6175773424430951125_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-4.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=ixhJf14AAP4Q7kNvwHmh68I&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfPG6Dkk-BimXfvJP8uWfLSJ0wwKqnD2HHNHsrzYiZwJaA&oe=684B78A4&_nc_sid=0985b0,2025/06/06 06:01:40,0.8271,Positive
1720942143,leenah.94,😂😂,https://www.instagram.com/leenah.94/,https://instagram.fkul3-3.fna.fbcdn.net/v/t51.2885-19/504458392_18520007803046144_3121585015811517217_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-3.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=zkSf34HfUXAQ7kNvwF4EXeS&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfOTPv1V-k17UwF2fy2FW_PmZ_1MJdM8_6phrins4P9Efg&oe=684B668A&_nc_sid=0985b0,2025/06/06 08:04:24,0.7003,Positive
1509004559,viratian18_95,😂😂😂😂,https://www.instagram.com/viratian18_95/,https://instagram.fkul3-5.fna.fbcdn.net/v/t51.2885-19/503839351_18510659800012560_8896671167379360169_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-5.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=q8Y9ZjoURIQQ7kNvwEbWaNn&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfNsI8E5wuCPL7xgYAiyZDOxzVhNoplx9G1y7Q6eMwkfkA&oe=684B7408&_nc_sid=0985b0,2025/06/06 12:18:16,0.891,Positive
49559205532,_s.v.j.r_,Is that randy orton,https://www.instagram.com/_s.v.j.r_/,https://instagram.fkul3-4.fna.fbcdn.net/v/t51.2885-19/366432908_826278019071930_703343689584656587_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-4.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=d_VjXTfjLxwQ7kNvwEqT5bR&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfO_sVHiQd4hw9FLKn7wc3y3Y4Z5BTvUY-dkE-r2Bzlekw&oe=684B6EB0&_nc_sid=0985b0,2025/06/06 15:35:05,0.0,Neutral
22128062359,munirakaash,are you okay? 😢,https://www.instagram.com/munirakaash/,https://instagram.fkul3-3.fna.fbcdn.net/v/t51.2885-19/486522877_1610567349594993_6522165845092580643_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-3.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=ca2Q97EnaYEQ7kNvwENQARz&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfNgWMvARNhTLWUeYse4SIDWDgmaFY_i4jZMXgY4ESzyyg&oe=684B458A&_nc_sid=0985b0,2025/06/06 16:11:00,-0.296,Negative
22128062359,munirakaash,i will pray for you,https://www.instagram.com/munirakaash/,https://instagram.fkul3-3.fna.fbcdn.net/v/t51.2885-19/486522877_1610567349594993_6522165845092580643_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-3.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=ca2Q97EnaYEQ7kNvwENQARz&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfNgWMvARNhTLWUeYse4SIDWDgmaFY_i4jZMXgY4ESzyyg&oe=684B458A&_nc_sid=0985b0,2025/06/06 16:11:53,0.3182,Positive
52476983787,jilali_ess,🔥🔥🔥🔥,https://www.instagram.com/jilali_ess/,https://instagram.fkul3-4.fna.fbcdn.net/v/t51.2885-19/487813348_1155273529237745_2632443654516245337_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-4.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=ca9Kp8MRvFkQ7kNvwH5gbQW&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfPFoRd7zngu-q-mZlAcEYkJ3fe35rgVhqQyMMrdnQP8rg&oe=684B7035&_nc_sid=0985b0,2025/06/06 21:24:54,-0.8225,Negative
